965;981;18/02/2013;;BATOH;Lueng Bata;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.06.06.02666;00121/2013;BH 726948;5480/2012;Berkas No. 7920/2012 Selesai
966;982;18/02/2013;;LAMGUGOB;Syah Kuala;Roya;;;AY841586;1041/2013;Berkas No. 1566/2013 Selesai
967;983;18/02/2013;;JEULINGKE;Syah Kuala;Roya;01.01.04.01.00146;;AO540281;1042/2013;Berkas No. 1568/2013 Selesai
968;984;18/02/2013;;IE MASEN KAYEE ADANG;Syah Kuala;Roya;01.01.04.07.02079;;0;1038/2013;Berkas No. 1560/2013 Selesai
969;985;18/02/2013;;ATEUK JAWO;Baiturrahman;Roya;01.01.02.07.02296;;BH673293;1037/2013;Berkas No. 1559/2013 Selesai
970;986;18/02/2013;;MIBO;Banda Raya;Roya;;;;1035/2013;Berkas No. 1557/2013 Selesai
971;987;18/02/2013;;COT MESJID;Lueng Bata;Roya;01.01.06.02.;;0;1036/2013;Berkas No. 1558/2013 Selesai
972;989;18/02/2013;;ATEUK MUNJENG;Baiturrahman;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.02.09.02209;00076/2013;-;2812/2012;Berkas No. 4128/2012 Selesai
973;990;18/02/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;;;596620;;Berkas No. 1345/2013 Selesai
974;991;18/02/2013;;LAM ARA;Banda Raya;Hak Tanggungan;01.01.07.04.02297;;BE668233;;Berkas No. 1346/2013 Selesai
975;992;18/02/2013;;LAMPULO;Kuta Alam;Hak Tanggungan;;;AY989233;;Berkas No. 1348/2013 Selesai
976;993;18/02/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;;;BH673327;;Berkas No. 1351/2013 Selesai
977;994;18/02/2013;;IE MASEN KAYEE ADANG;Syah Kuala;Hak Tanggungan;01.01.04.07.;;BA147722;;Berkas No. 1352/2013 Selesai
978;995;18/02/2013;;MIBO;Banda Raya;Hak Tanggungan;01.01.07.03.;;AL932327;;Berkas No. 1353/2013 Selesai
979;996;18/02/2013;;ATEUK JAWO;Baiturrahman;Hak Tanggungan;01.01.02.07.;;0;;Berkas No. 1354/2013 Selesai
980;997;18/02/2013;;PANGO DEAH;Ulee Kareng;Hak Tanggungan;;;AB141487;;Berkas No. 1357/2013 Selesai
981;998;18/02/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;-;;6546277;;Berkas No. 1358/2013 Selesai
982;999;18/02/2013;;LAMPOH DAYA;Jaya Baru;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.08.01.02106;00024/2013;-;6813/2012;Berkas No. 9828/2012 Selesai
983;1000;18/02/2013;;LAM DOM;Lueng Bata;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.06.08.02355;00056/2013;BH 726969;7125/2012;Berkas No. 10321/2012 Selesai
984;1001;18/02/2013;;DOY;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.09.09.02219;00029/2013;BH 726962;7140/2012;Berkas No. 10355/2012 Selesai
985;1002;18/02/2013;;LAMLAGANG;Banda Raya;Pendaftaran SK Hak;01.01.07.10.02312;00053/2013;BH726929;156/2013;Berkas No. 223/2013 Selesai
986;1003;18/02/2013;;IE MASEN KAYEE ADANG;Syah Kuala;Peralihan Hak - Jual Beli;;;6634109;1071/2013;Berkas No. 1624/2013 Selesai
987;1004;18/02/2013;;KEURAMAT;Kuta Alam;Peralihan Hak - Jual Beli;;;4874777;1061/2013;Berkas No. 1607/2013 Selesai
988;1005;18/02/2013;;ATEUK DEAH TANOH;Baiturrahman;Peralihan Hak - Jual Beli;;;BH686934;1060/2013;Berkas No. 1606/2013 Selesai
989;1006;18/02/2013;;ULEE PATA;Jaya Baru;Peralihan Hak - Jual Beli;;;;1057/2013;Berkas No. 1599/2013 Selesai
990;1007;18/02/2013;;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;;;BH726755;1056/2013;Berkas No. 1604/2013 Selesai
991;1008;18/02/2013;;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;BA066101;1055/2013;Berkas No. 1603/2013 Selesai
992;1009;18/02/2013;;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;AU660864;1054/2013;Berkas No. 1602/2013 Selesai
993;1010;18/02/2013;;NEUSU ACEH;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BH672666;1053/2013;Berkas No. 1598/2013 Selesai
994;1011;18/02/2013;;NEUSU ACEH;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BH672665;1052/2013;Berkas No. 1597/2013 Selesai
995;1012;18/02/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH727012;1050/2013;Berkas No. 1595/2013 Selesai
996;1013;18/02/2013;;ILIE;Ulee Kareng;Peralihan Hak - Hibah;;;BH686695;1045/2013;Berkas No. 1590/2013 Selesai
997;1014;18/02/2013;;SUKARAMAI;Baiturrahman;Peralihan Hak - Jual Beli;;;AV799795;1048/2013;Berkas No. 1594/2013 Selesai
998;1015;18/02/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Pewarisan;;;;1073/2013;Berkas No. 1625/2013 Selesai
999;1016;18/02/2013;;PEUNAYONG;Kuta Alam;Peralihan Hak - Jual Beli;;;658272;1075/2013;Berkas No. 1476/2013 Selesai
1000;1017;18/02/2013;;RUKOH;Syah Kuala;Ganti Nama;;;0;1065/2013;Berkas No. 1610/2013 Selesai
1001;1018;18/02/2013;;LAM ARA;Banda Raya;Roya;01.01.07.04.02315;;BE668767;1067/2013;Berkas No. 1613/2013 Selesai
1002;1019;18/02/2013;;LAMLAGANG;Banda Raya;Peralihan Hak - Hibah;;;AT592328;1076/2013;Berkas No. 1627/2013 Selesai
1003;1020;18/02/2013;;MERDUATI;Kuta Raja;Pendaftaran SK Hak;01.01.05.05.00666;00038/2013;-;1028/2013;Berkas No. 1550/2013 Selesai
1004;1021;18/02/2013;;PEUNITI;Baiturrahman;Pendaftaran SK Hak;01.01.02.02.02190;00017/2013;BH 726965;967/2013;Berkas No. 1446/2013 Selesai
1005;1022;18/02/2013;;LAMBUNG;Meuraxa;Pendaftaran SK Hak;01.01.03.04.00610;00021/2013;BH 726964;968/2013;Berkas No. 1449/2013 Selesai
1006;1023;18/02/2013;;DOY;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.09.09.02220;00030/2013;-;7227/2012;Berkas No. 10477/2012 Selesai
1007;1024;18/02/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.09.08.02297;00051/2013;BH 726967;6132/2012;Berkas No. 8849/2012 Selesai
1008;1025;18/02/2013;;SUKARAMAI;Baiturrahman;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.02.05.02090;00013/2013;-;6651/2012;Berkas No. 9602/2012 Selesai
1009;1026;18/02/2013;;JEULINGKE;Syah Kuala;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.04.01.11337;00032/2013;-;5823/2012;Berkas No. 8434/2012 Selesai
1010;1027;19/02/2013;;MULIA;Kuta Alam;Hak Tanggungan;;;AG 688608;;Berkas No. 1350/2013 Selesai
1011;1028;19/02/2013;;LAMPULO;Kuta Alam;Hak Tanggungan;01.01.01.09.;;988836;;Berkas No. 1421/2013 Selesai
1012;1029;19/02/2013;;LAM ARA;Banda Raya;Hak Tanggungan;01.01.07.04.00269;;AW754578;;Berkas No. 1423/2013 Selesai
1013;1030;19/02/2013;;BATOH;Lueng Bata;Hak Tanggungan;01.01.06.06.02508;;BH630734;;Berkas No. 1424/2013 Selesai
1014;1031;19/02/2013;;LAMPASEH KOTA;Kuta Raja;Hak Tanggungan;01.01.05.06.;;0;;Berkas No. 1425/2013 Selesai
1015;1032;19/02/2013;;ATEUK PAHLAWAN;Baiturrahman;Hak Tanggungan;;;6548070;;Berkas No. 1437/2013 Selesai
1016;1033;19/02/2013;;LAMPASEH KOTA;Kuta Raja;Hak Tanggungan;01.01.05.06.00194;;0;;Berkas No. 1438/2013 Selesai
1017;1034;19/02/2013;;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;-;;BA066812;;Berkas No. 1439/2013 Selesai
1018;1035;19/02/2013;;BANDAR BARU;Kuta Alam;Hak Tanggungan;;;AL931919;;Berkas No. 1441/2013 Selesai
1019;1036;19/02/2013;;LAM DOM;Lueng Bata;Hak Tanggungan;;;BH672646;;Berkas No. 1443/2013 Selesai
1020;1037;19/02/2013;;BEURAWE;Kuta Alam;Hak Tanggungan;01.01.01.03.02447;;BH686787;;Berkas No. 1444/2013 Selesai
1021;1038;19/02/2013;;ATEUK PAHLAWAN;Baiturrahman;Hak Tanggungan;;;AV786688;;Berkas No. 1445/2013 Selesai
1022;1039;19/02/2013;;ATEUK PAHLAWAN;Baiturrahman;Hak Tanggungan;;;6548069;;Berkas No. 1448/2013 Selesai
1023;1040;19/02/2013;;LAM DOM;Lueng Bata;Pemisahan Bidang;01.01.06.08.02356;00048/2013;BH630088;6330/2012;Berkas No. 9144/2012 Selesai
1024;1041;19/02/2013;;PEUNAYONG;Kuta Alam;Perubahan Hak Atas Tanah;01.01.01.07.;;AL 929128;1083/2013;Berkas No. 1644/2013 Selesai
1025;1042;19/02/2013;;LAMPEUOT;Banda Raya;Peralihan Hak - Jual Beli;;;;1122/2013;Berkas No. 1690/2013 Selesai
1026;1043;19/02/2013;;LAMDINGIN;Kuta Alam;Peralihan Hak - Jual Beli;;;BE668821;1126/2013;Berkas No. 1697/2013 Selesai
1027;1044;19/02/2013;;LAMDINGIN;Kuta Alam;Peralihan Hak - Jual Beli;;;BE668820;1125/2013;Berkas No. 1695/2013 Selesai
1028;1045;19/02/2013;;BITAI;Jaya Baru;Peralihan Hak - Jual Beli;;;AY988441;1128/2013;Berkas No. 1699/2013 Selesai
1029;1046;19/02/2013;;LAMPEUOT;Banda Raya;Peralihan Hak - Jual Beli;;;;1131/2013;Berkas No. 1702/2013 Selesai
1030;1047;19/02/2013;;LAMDINGIN;Kuta Alam;Peralihan Hak - Pewarisan;;;0;1109/2013;Berkas No. 1665/2013 Selesai
1031;1048;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;0;1112/2013;Berkas No. 1667/2013 Selesai
1032;1049;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;-0;1113/2013;Berkas No. 1671/2013 Selesai
1033;1050;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;AR727154;1115/2013;Berkas No. 1673/2013 Selesai
1034;1051;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;0;1116/2013;Berkas No. 1674/2013 Selesai
1035;1052;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;0;1118/2013;Berkas No. 1676/2013 Selesai
1036;1053;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;AY990729;1119/2013;Berkas No. 1679/2013 Selesai
1037;1054;19/02/2013;;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;;;AU661350;1080/2013;Berkas No. 1633/2013 Selesai
1038;1055;19/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Jual Beli;;;6633001;1081/2013;Berkas No. 1636/2013 Selesai
1039;1056;19/02/2013;;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;;1082/2013;Berkas No. 1639/2013 Selesai
1040;1057;19/02/2013;;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;;;6542323;1084/2013;Berkas No. 1641/2013 Selesai
1041;1058;19/02/2013;;DOY;Ulee Kareng;Roya;01.01.09.09.02155;;BE658934;1134/2013;Berkas No. 1705/2013 Selesai
1042;1059;19/02/2013;;MULIA;Kuta Alam;Roya;01.01.01.08.;;AY990736;1133/2013;Berkas No. 1704/2013 Selesai
1043;1060;19/02/2013;;PUNGE BLANG CUT;Jaya Baru;Roya;01.01.08.09.02162;;BH672205;1132/2013;Berkas No. 1703/2013 Selesai
1044;1061;19/02/2013;;LHONG RAYA;Banda Raya;Roya;;;AW754997;1108/2013;Berkas No. 1479/2013 Selesai
1045;1062;19/02/2013;;LHONG CUT;Banda Raya;Roya;01.01.07.05.00146;;AV800203;1079/2013;Berkas No. 1632/2013 Selesai
1046;1063;20/02/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;AL948896;;Berkas No. 1506/2013 Selesai
1047;1064;20/02/2013;;COT MESJID;Lueng Bata;Hak Tanggungan;01.01.06.02.02294;;BE658848;;Berkas No. 1501/2013 Selesai
1048;1065;20/02/2013;;GAMPONG JAWA;Kuta Raja;Hak Tanggungan;;;BC108329;;Berkas No. 1502/2013 Selesai
1049;1066;20/02/2013;;LAMPASEH KOTA;Kuta Raja;Hak Tanggungan;01.01.05.06.;;AY845848;;Berkas No. 1504/2013 Selesai
1050;1067;20/02/2013;;CEURIH;Ulee Kareng;Hak Tanggungan;;;BH673456;;Berkas No. 1505/2013 Selesai
1051;1068;20/02/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;01.01.02.04.;;0;;Berkas No. 1508/2013 Selesai
1052;1069;20/02/2013;;LAMLAGANG;Banda Raya;Hak Tanggungan;01.01.07.10.02292;;BH647455;;Berkas No. 1509/2013 Selesai
1053;1070;20/02/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;01.01.08.06.01159;;0;;Berkas No. 1511/2013 Selesai
1054;1071;20/02/2013;;LAMTEUMEN BARAT;Jaya Baru;Hak Tanggungan;;;BH 673560;;Berkas No. 1512/2013 Selesai
1055;1072;20/02/2013;;RUKOH;Syah Kuala;Hak Tanggungan;-;;0;;Berkas No. 1514/2013 Selesai
1056;1073;20/02/2013;;BANDAR BARU;Kuta Alam;Hak Tanggungan;01.01.01.02.;;0;;Berkas No. 1516/2013 Selesai
1057;1074;20/02/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;01.01.04.05.00667;;798761;;Berkas No. 1517/2013 Selesai
1058;1075;20/02/2013;;BATOH;Lueng Bata;Hak Tanggungan;;;AY997344;;Berkas No. 1518/2013 Selesai
1059;1076;20/02/2013;;CEURIH;Ulee Kareng;Hak Tanggungan;01.01.09.01.02092;;BA141462;;Berkas No. 1528/2013 Selesai
1060;1077;20/02/2013;;BANDAR BARU;Kuta Alam;Hak Tanggungan;;;0;;Berkas No. 1529/2013 Selesai
1061;1078;20/02/2013;;MULIA;Kuta Alam;Hak Tanggungan;01.01.01.08.00063;;AY989723;;Berkas No. 1530/2013 Selesai
1062;1079;20/02/2013;;MULIA;Kuta Alam;Hak Tanggungan;01.01.01.08.;;AY989721;;Berkas No. 1531/2013 Selesai
1063;1080;20/02/2013;;DEAH GLUMPANG;Meuraxa;Pemisahan Bidang;01.01.03.03.00371;00011/2013;BH 726862;621/2013;Berkas No. 912/2013 Selesai
1064;1081;20/02/2013;;LAM DOM;Lueng Bata;Pemisahan Bidang;01.01.06.08.02362;00055/2013;0;761/2013;Berkas No. 1138/2013 Selesai
1065;1082;20/02/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Pemisahan Bidang;01.01.09.08.02300;00053/2013;o;826/2013;Berkas No. 1239/2013 Selesai
1066;1083;20/02/2013;;LAMTEH;Ulee Kareng;Pemisahan Bidang;01.01.09.02.02277;00067/2013;o;31/2013;Berkas No. 67/2013 Selesai
1067;1084;20/02/2013;;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01.01.04.07.02376;00115/2013;BA208126;870/2013;Berkas No. 1324/2013 Selesai
1068;1085;20/02/2013;;COT MESJID;Lueng Bata;Pemisahan Bidang;01.01.06.02.02369;00039/2013;AF 195493;858/2013;Berkas No. 1303/2013 Selesai
1069;1086;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02346;00071/2013;AJ054387;372/2013;Berkas No. 550/2013 Selesai
1070;1087;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02347;00072/2013;-;373/2013;Berkas No. 550/2013 Selesai
1071;1088;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02350;00075/2013;-;374/2013;Berkas No. 550/2013 Selesai
1072;1089;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02349;00074/2013;-;375/2013;Berkas No. 550/2013 Selesai
1073;1090;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02348;00073/2013;-;376/2013;Berkas No. 550/2013 Selesai
1074;1091;20/02/2013;;MULIA;Kuta Alam;Peralihan Hak - Pewarisan;;;AL929329;1135/2013;Berkas No. 1714/2013 Selesai
1075;1092;20/02/2013;;PUNGE UJONG;Meuraxa;Pemisahan Bidang;01.01.03.15.02089;00017/2013;AS306093;736/2013;Berkas No. 1099/2013 Selesai
1076;1093;20/02/2013;;LAMGUGOB;Syah Kuala;Pemisahan Bidang;01.01.04.05.02283;00070/2013;AY988537;960/2013;Berkas No. 1447/2013 Selesai
1077;1094;20/02/2013;;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01.01.09.06.02434;00025/2013;BE667551;829/2013;Berkas No. 1242/2013 Selesai
1078;1095;20/02/2013;;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01.01.09.06.02433;00024/2013;BH727089;830/2013;Berkas No. 1242/2013 Selesai
1079;1096;20/02/2013;;PINEUNG;Syah Kuala;Pemecahan Bidang;01.01.04.06.02134;00022/2013;BH727056;556/2013;Berkas No. 820/2013 Selesai
1080;1097;20/02/2013;;PINEUNG;Syah Kuala;Pemecahan Bidang;01.01.04.06.02133;00021/2013;BH727057;557/2013;Berkas No. 820/2013 Selesai
1081;1098;20/02/2013;;DOY;Ulee Kareng;Pemisahan Bidang;01.01.09.09.02222;00031/2013;AJ 053977;734/2013;Berkas No. 1096/2013 Selesai
1082;1099;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02059;00020/2013;-;115/2013;Berkas No. 196/2013 Selesai
1083;1100;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02060;00021/2013;-;116/2013;Berkas No. 196/2013 Selesai
1084;1101;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02061;00022/2013;-;117/2013;Berkas No. 196/2013 Selesai
1085;1102;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02062;00023/2013;-;118/2013;Berkas No. 196/2013 Selesai
1086;1103;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02063;00024/2013;-;119/2013;Berkas No. 196/2013 Selesai
1087;1104;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02064;00025/2013;-;120/2013;Berkas No. 196/2013 Selesai
1088;1105;20/02/2013;;GAMPONG JAWA;Kuta Raja;Pemisahan Bidang;01.01.05.03.02065;00026/2013;-;121/2013;Berkas No. 196/2013 Selesai
1089;1106;20/02/2013;;KEUDAH;Kuta Raja;Pemisahan Bidang;01.01.05.01.02032;00012/2013;3371829;835/2013;Berkas No. 1248/2013 Selesai
1090;1107;20/02/2013;;KEUDAH;Kuta Raja;Pemisahan Bidang;01.01.05.01.02031;00011/2013;BH727085;836/2013;Berkas No. 1248/2013 Selesai
1091;1108;20/02/2013;;LAMGLUMPANG;Ulee Kareng;Pemisahan Bidang;01.01.09.07.02267;00036/2013;BH727029;357/2013;Berkas No. 533/2013 Selesai
1092;1109;20/02/2013;;LHONG CUT;Banda Raya;Pemisahan Bidang;01.01.07.05.02317;00051/2013;BH726761;7464/2012;Berkas No. 10840/2012 Selesai
1093;1110;20/02/2013;;LAM DOM;Lueng Bata;Roya;;;aj053660;1161/2013;Berkas No. 1746/2013 Selesai
1094;1111;20/02/2013;;COT MESJID;Lueng Bata;Roya;;;;1144/2013;Berkas No. 1730/2013 Selesai
1095;1112;20/02/2013;;KAMPUNG BARU;Baiturrahman;Roya;;;596219;1147/2013;Berkas No. 1733/2013 Selesai
1096;1113;20/02/2013;;LHONG RAYA;Banda Raya;Peralihan Hak - Jual Beli;;;0;1140/2013;Berkas No. 1706/2013 Selesai
1097;1114;20/02/2013;;NEUSU JAYA;Baiturrahman;Peralihan Hak - Hibah;;;BH727024;1151/2013;Berkas No. 1737/2013 Selesai
1098;1115;20/02/2013;;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;;;AT596064;1180/2013;Berkas No. 1753/2013 Selesai
1099;1116;20/02/2013;;LAMSEUPEUNG;Lueng Bata;Peralihan Hak - Jual Beli;;;AW750005;1179/2013;Berkas No. 1769/2013 Selesai
1100;1117;20/02/2013;;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;;;BH686423;1178/2013;Berkas No. 1768/2013 Selesai
1101;1118;20/02/2013;;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;;;BH686435;1177/2013;Berkas No. 1765/2013 Selesai
1102;1119;20/02/2013;;EMPEROM;Jaya Baru;Peralihan Hak - Pembagian Hak Bersama;;;AY987845;1176/2013;Berkas No. 1764/2013 Selesai
1103;1120;20/02/2013;;LAMPASEH KOTA;Kuta Raja;Peralihan Hak - Penetapan atau Putusan Pengadilan;;;;1173/2013;Berkas No. 1760/2013 Selesai
1104;1121;20/02/2013;;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;;;BH686434;1174/2013;Berkas No. 1734/2013 Selesai
1105;1122;20/02/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH727011;1172/2013;Berkas No. 1755/2013 Selesai
1106;1123;20/02/2013;;LAMTEH;Ulee Kareng;Peralihan Hak - Jual Beli;;;BH673476;1171/2013;Berkas No. 1758/2013 Selesai
1107;1124;20/02/2013;;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;;;0;1170/2013;Berkas No. 1757/2013 Selesai
1108;1125;20/02/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH629756;1169/2013;Berkas No. 1756/2013 Selesai
1109;1126;20/02/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH629866;1168/2013;Berkas No. 1754/2013 Selesai
1110;1127;20/02/2013;;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;;;AO544699;1167/2013;Berkas No. 1752/2013 Selesai
1111;1128;20/02/2013;;LUENG BATA;Lueng Bata;Peralihan Hak - Jual Beli;;;BH687063;1166/2013;Berkas No. 1751/2013 Selesai
1112;1129;20/02/2013;;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;;;AY990741;1165/2013;Berkas No. 1750/2013 Selesai
1113;1130;20/02/2013;;ULEE PATA;Jaya Baru;Peralihan Hak - Pewarisan;;;0;1164/2013;Berkas No. 1749/2013 Selesai
1114;1131;20/02/2013;;LAM ARA;Banda Raya;Peralihan Hak - Pewarisan;;;;1163/2013;Berkas No. 1747/2013 Selesai
1115;1132;20/02/2013;;GAMPONG BARO;Meuraxa;Peralihan Hak - Jual Beli;;;BH727028;1158/2013;Berkas No. 1742/2013 Selesai
1116;1133;20/02/2013;;GAMPONG BARO;Meuraxa;Peralihan Hak - Jual Beli;;;BH727027;1159/2013;Berkas No. 1684/2013 Selesai
1117;1134;20/02/2013;;LAMTEH;Ulee Kareng;Peralihan Hak - Jual Beli;;;BH673475;1160/2013;Berkas No. 1744/2013 Selesai
1118;1135;20/02/2013;;BATOH;Lueng Bata;Peralihan Hak - Hibah;;;0;1157/2013;Berkas No. 1741/2013 Selesai
1119;1136;20/02/2013;;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;BH673351;1188/2013;Berkas No. 1779/2013 Selesai
1120;1137;20/02/2013;;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;Ba 140871;1189/2013;Berkas No. 1780/2013 Selesai
1121;1138;20/02/2013;;JEULINGKE;Syah Kuala;Peralihan Hak - Jual Beli;;;0;1185/2013;Berkas No. 1776/2013 Selesai
1122;1139;20/02/2013;;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;;;0;1182/2013;Berkas No. 1773/2013 Selesai
1123;1140;20/02/2013;;SEUTUI;Baiturrahman;Peralihan Hak - Jual Beli;;;BA140952;1184/2013;Berkas No. 1775/2013 Selesai
1124;1141;20/02/2013;;PANGO RAYA;Ulee Kareng;Peralihan Hak - Jual Beli;;;BA141185;1183/2013;Berkas No. 1774/2013 Selesai
1125;1142;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02358;00069/2013;AL929491;549/2013;Berkas No. 814/2013 Selesai
1126;1143;20/02/2013;;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01.01.02.07.02359;00070/2013;-000;550/2013;Berkas No. 814/2013 Selesai
1127;1144;21/02/2013;;LAMTEUMEN TIMUR;Jaya Baru;Hak Tanggungan;;;be668336;;Berkas No. 1551/2013 Selesai
1128;1145;21/02/2013;;LUENG BATA;Lueng Bata;Hak Tanggungan;01.01.06.01.;;0;;Berkas No. 1564/2013 Selesai
1129;1146;21/02/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Pewarisan;;;0;1211/2013;Berkas No. 1837/2013 Selesai
1130;1147;21/02/2013;;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Jual Beli;;;AG681948;1207/2013;Berkas No. 1823/2013 Selesai
1131;1148;21/02/2013;;BLANG OI;Meuraxa;Peralihan Hak - Pewarisan;;;-bh726679;1198/2013;Berkas No. 1808/2013 Selesai
1132;1149;21/02/2013;;GEUCEU KOMPLEK;Banda Raya;Peralihan Hak - Jual Beli;;;BH686946;1201/2013;Berkas No. 1811/2013 Selesai
1133;1150;21/02/2013;;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;;;BH687241;1204/2013;Berkas No. 1817/2013 Selesai
1134;1151;21/02/2013;;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;0;1206/2013;Berkas No. 1820/2013 Selesai
1135;1152;21/02/2013;;BATOH;Lueng Bata;Peralihan Hak - Hibah;;;0;1190/2013;Berkas No. 1785/2013 Selesai
1136;1153;21/02/2013;;PEUNAYONG;Kuta Alam;Peralihan Hak - Hibah;;;ar726290;1214/2013;Berkas No. 1845/2013 Selesai
1137;1154;21/02/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Peralihan Hak - Hibah;;;BH686924;1215/2013;Berkas No. 1846/2013 Selesai
1138;1155;21/02/2013;;BLANG OI;Meuraxa;Roya;;;BA066116;1200/2013;Berkas No. 1810/2013 Selesai
1139;1156;21/02/2013;;LAMSEUPEUNG;Lueng Bata;Roya;01.01.06.05.;;0;1208/2013;Berkas No. 1828/2013 Selesai
1140;1157;21/02/2013;;NEUSU ACEH;Baiturrahman;Roya;01.01.02.08.;;0;1209/2013;Berkas No. 1833/2013 Selesai
1141;1158;21/02/2013;;SUKARAMAI;Baiturrahman;Roya;01.01.02.05.00131;;AT596067;1210/2013;Berkas No. 1835/2013 Selesai
1142;1159;21/02/2013;;PINEUNG;Syah Kuala;Roya;01.01.04.06.;;544490;1218/2013;Berkas No. 1858/2013 Selesai
1143;1160;22/02/2013;;MIBO;Banda Raya;Perubahan Hak Atas Tanah;01.01.07.03.;;AG 690056;1235/2013;Berkas No. 1865/2013 Selesai
